"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U29292CT2013PTC000791","5-04-2013","ADARIN ENGINEERING TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","JNANTA QTR. NO. 66 CHOUBEY COLONY RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U29294CT2005PTC017779","13-07-2005","ARUSHI PUBLICATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","102,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","QTR. NO. 63 & 64 HOUSING BOARDCOLONY BODHGHAT JAGDALPUR BASTAR Chhattisgarh INDIA 494001","Indian Non-Government Company"
"U29299CT2008PTC020787","1-08-2008","BEEKAY BRANHAM ENGINEERING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","53, MOTILAL NEHRU NAGAR BHILAI Chhattisgarh INDIA 490020","Indian Non-Government Company"
"U29299CT2009PTC021287","16-07-2009","VIJETA PUMPS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","BAMLESHWARI COMPLEX NEAR DESHBANDHU SCHOOL STATION ROAD RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U29299CT2010PTC022216","16-12-2010","KASABLANKA LAB PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,200,000.00","540,750.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","DAUJI NIWAS GANDHI CHOWK, POST NEORA RAIPUR Chhattisgarh INDIA 493114","Indian Non-Government Company"
"U29299CT2011PTC022290","8-02-2011","SHREE ARUSHI ISHITA ENGINEERING & POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","OPP SONGANGA AVASIYA PARISAR TIRAHA, SEEPAT ROAD, BILASPUR Chhattisgarh INDIA 495006","Indian Non-Government Company"
"U29300CT2010PTC021665","17-03-2010","DUZTCON EQUIPMENTS AND SYSTEMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","300,000.00","300,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","B - 4,5, Hira Arcade Near New Bus Stand, Pandri Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U29300CT2010PTC021699","31-03-2010","JETTHERM TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","61-C LAXMI MARKET LAXMI NAGAR SUPELA BHILAI Chhattisgarh INDIA 490023","Indian Non-Government Company"
"U29300CT2012PTC000253","20-03-2012","LOTUS EQUINFRA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","4/208, 1st FLOOR, CG HOUSING BOARD COMPLEX, OPP. NEW BUS STAND, G. E. ROAD, DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U29301MP1991PTC006223","18-01-1991","RAIPUR LAMPS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","5,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","SHED NO.26&29, URLAINDUSTRIAL AREA, RAIPUR C.G. Chhattisgarh INDIA","Indian Non-Government Company"
"U29303CT1988PTC004736","23-08-1988","RUCHI ELECTRICAL PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","400,000.00","20,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","C.G. C.G. RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U29303CT1998PTC012784","20-04-1998","KRUGER BRENT ELECTRIC COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","R-15, ANUPAM NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U29305CT1987PTC004050","10-07-1987","ARKAY INSTRUMENT PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","ARADHANA PLOT NO.12 BLOCK NO.2. NEHRU NAGAR , BHILAI, DURG Chhattisgarh INDIA","Indian Non-Government Company"
"U29305CT2002PTC015233","23-08-2002","SAJAAWAT APPLIANCES AND ENGINEERING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","STATE BANK ROAD BALAJI WARD JAGDALPUR Chhattisgarh INDIA 494001","Indian Non-Government Company"
"U29305CT2014PTC001585","1-12-2014","CCM METAL TECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","40,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","C/O SPARSH AUTOMOBILES PVT LTD PACHPEDI NAKA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U29307CT2013PTC000895","24-05-2013","NUTRINO ENERGY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","64-Aishwarya Residency Infront of minocha petrol pump, GE Road, Telibandh Raipur Chhattisgarh INDIA 492006","Indian Non-Government Company"
"U29307CT2013PTC000904","28-05-2013","SHRI SIDDHIVINAYAK SOLAR SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","NAVJEEVAN SOCIETY BEHIND RADHASWAMI PROVISION STORE, PACHPEDI NAKA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U29307CT2013PTC000909","29-05-2013","ARVEZ ENERGY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","2,600,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","SHOP NO. 212 SAI NIWAS COMMERCIAL COMPLEX TORWA BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U29307CT2014PTC001359","15-05-2014","ICON SOLAR-EN POWER TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","30,000,000.00","28,100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","319, OFFICO ZONE MAGENTO MALL 3RD FLOOR, NH-6, LABHANDI, G.E. ROAD RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U29307CT2015PTC001685","3-03-2015","INVENTIVE SOLAR PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","H. NO. 49, GREEN CITY, WARD NO. 40 BASANTPUR, KOURIN BHATA RAJNANDGAON Chhattisgarh INDIA 491441","Indian Non-Government Company"
"U29308CT1999PTC013800","15-10-1999","GUNJAN AUTO DEAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","MIG-46,PADAMNABHPUR DURG Chhattisgarh INDIA","Indian Non-Government Company"
"U29309CT1999PTC013276","22-01-1999","NOWELCO INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","8,455,500.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","TF-32,THIRD FLOOR MILLENIUMPLAZA OPPSITE INDIAN COFFEE HOUSE G.E. ROAD, RAIPUR Chhattisgarh INDIA 492004","Indian Non-Government Company"
"U29908CT1982PTC002112","23-12-1982","INDIAN SULFUR PRODUCTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00","20","Chhattisgarh","RoC-Chhattisgarh",NA,"64, LIGHT INDUSTRIAL ESTATE BHILAI Chhattisgarh INDIA 490001","Indian Non-Government Company"
"U30002CT2000PTC014059","23-02-2000","SHREE RAM EQUITECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","3,535,300.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","BORAI GROWTH CENTRE, RASMADA DURG Chhattisgarh INDIA 490012","Indian Non-Government Company"
"U30005CT2011PTC000077","20-12-2011","J K (D) COPIERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","SHOP NO. C/127 JUNWANI ROAD, SMRITI NAGAR BHILAI Chhattisgarh INDIA 490020","Indian Non-Government Company"
"U30006CT2008PTC020982","18-12-2008","IDEAL INFOSYSTEM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","SHOP NO. 26, BLOCK 3 G. E. ROAD, AKASHGANGA, SUPELA BHILAI Chhattisgarh INDIA 490023","Indian Non-Government Company"
"U30007CT1988PTC004478","29-03-1988","RAIPUR COMPUTER SERVICES PVT LTD","DORMANT","Private","Company Limited by Shares","2,500,000.00","1,500,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","IIND FLOOR, MOBIN MAHAL, G.E.ROAD, RAIPUR, Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U30007CT1999PTC013656","28-07-1999","LAKSHYA INFOTECH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","OPP-ANUPAM GARDEN G.E.ROAD RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U30007CT1999PTC013912","20-12-1999","RUNGTA INFOTECH SYSTEMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,923,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","RUNGTA BHAWAN,GANJPARA, C.G. DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U30007CT2001PTC014810","14-09-2001","AVIRAL INFOTECH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","300","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","HIG-21,AMDI NAGARHUDCO BHILAI DISTT-DURG C.G Chhattisgarh INDIA 490006","Indian Non-Government Company"
"U30007CT2001PTC014872","12-11-2001","INNOVISION CONSULTANCY INDIA PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","1-RECREATION ROADCHOUBEY COLONY,RAIPUR C.G. C.G Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U30007CT2002PTC015137","17-06-2002","CUE TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,170,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","S-2,MAHAVIR GAUSHALA COMPLEX MOUDHAPARA, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U30007CT2002PTC015433","9-12-2002","SANKET ONLINE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","MAIN ROAD,NOVELTY STORESCROSSING ,JAGDALPUR DISTT-JAGDALPUR C.G. Chhattisgarh INDIA 494001","Indian Non-Government Company"
"U30007CT2003PTC015519","20-01-2003","M.S.MICRO MAINTENANCE SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","300,000.00","136,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","C-303,LAL GANGA CHAMBERSM.G.ROAD,RAIPUR DISTT-RAIPUR C.G. Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U30007CT2013PTC000887","24-05-2013","TERRAWIZARD MAPPING SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","SHRI GYARSILAL JOSHI S/0 H.P. JOSHI, PLOT NO. 11, NEAR RAILWAY CROSSING, NEW TILAK NAGAR, TELEBANDHA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U30007CT2014PTC001404","7-07-2014","AVINYA TECHNOLOGY SYSTEMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","HIG C-54 Shailendra Nagar Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U30009CT2014PTC001250","23-01-2014","ADELSON TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","OCT-4 AGRASEN CHOWK, SUPER MARKET,3RD FLOOR, BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U31100CT2013PTC000830","29-04-2013","SIKAI AQUA ENGINEERING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","C-1, ASHOKA PARK SHANKER NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U31101CT1991PTC006553","8-07-1991","SATYA WIRES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","200","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","SHEDNO.56 & 57 URLA INDUSTRIALAREA, RAIPUR Chhattisgarh INDIA 493221","Indian Non-Government Company"
"U31101CT1994PTC008038","3-01-1994","SHRIVA PUMPS PVT LTD","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,327,500.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","KUSUM TAI DABKE SCHOOLBULDING TATYAPARA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U31101CT1999PTC013789","11-10-1999","JASLONITE KONARD HI-TEK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","627,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","DHARAM COMPLEX, CHHOKRA NALA,G.E.ROAD RAIPUR Chhattisgarh INDIA 492007","Indian Non-Government Company"
"U31102CT1983PTC002117","1-01-1983","MAHINDRA FORGING INDUSTRIES PVT.LTD.","STRIKE OFF","Private","Company Limited by Shares","500,000.00","50,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","SUR BUILDING K.K. ROAD RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U31102CT1989PTC010372","31-07-1989","RBS TRANSFORMERS AND SWITCHGEARS PVT LTD","ACTIVE","Private","Company Limited by Shares","4,000,000.00","3,897,500.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","159-A/161-A, URLA INDUSTRIALAREA, RAIPUR Chhattisgarh INDIA 493221","Indian Non-Government Company"
"U31102CT1995PTC010203","24-11-1995","APEX INFRASTRUCTURES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","10,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","109, SHRINAGAR EXTN. VILL. KABARDHA RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U31102CT1996PTC011234","23-09-1996","RAIPUR TRANSFORMERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","32,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","590-URAI-INDUSTRIALCOMPLEX RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U31102CT1997PTC012193","1-08-1997","TECMAG TRANSFORMERS (INDIA)PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","946,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","SONDONGRI MARGHIRAPUR, JARVAY, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U31102CT2004PLC017093","10-11-2004","SAGAR ENERGY AND STEELS LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","11,730,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","5-PARK STREET CHOUBEY COLONY RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U31103CT1986PTC003624","22-10-1986","AMBIK ENGINEERING PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","15,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","3, PREM KUNJ, CIVIL LINES RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U31104CT2000PTC014031","11-02-2000","TECHNOFAB ANNAPURNA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","1,450,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","28 INDUSTRIAL ESTATE BHILAI Chhattisgarh INDIA","Indian Non-Government Company"
"U31109CT1988PTC004296","4-01-1988","PRESTIGE ELECTRIC UDYOG PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","296,500.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","RING ROAD NO.2 INDUSTRIAL AREA RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U31200CT1991PTC006831","13-12-1991","BINDRABAN HORTICULTURE PVT. LTD.","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","RAJNANDGAON Chhattisgarh INDIA","Indian Non-Government Company"
"U31200CT1992PTC007385","4-11-1992","SOMANI ELECTRICALS PVT LTD","ACTIVE","Private","Company Limited by Shares","3,000,000.00","2,545,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","SHED NO. 57, SECTOR -C URLA INDUSTRIAL AREA RAIPUR Chhattisgarh INDIA 493221","Indian Non-Government Company"
"U31200CT2003PTC016160","17-10-2003","TEL CARE SERVICES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","D-5 ASHOKA PARK KHAMARDIHSHANKAR NAGAR RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U31200CT2003PTC016239","2-11-2003","NEERAJ POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","86,000,000.00","85,400,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","58 GANDHI CHOWK, P.O. NEORA DISTT. RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U31200CT2004PTC016481","18-03-2004","HI-TECH MKTG. AND COMPANY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","200,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","B-5 KAMLA SUPER MARKET TELGHANI NAKA STATION ROAD RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U31200CT2013PTC001091","26-09-2013","ASCENT DIGITECH POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","RAVIGRAM POST OFFICE GALI TELIBANDHA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U31300CT1981PTC001878","22-12-1981","M P CABLES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","C.G. C.G. Chhattisgarh INDIA","Indian Non-Government Company"
"U31300CT1983PTC002145","25-02-1983","BWL CABLES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","2,436,400.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","INDUSTRIAL AREA BHILAI Chhattisgarh INDIA 490026","Indian Non-Government Company"
"U31300CT1984PTC002675","13-12-1984","DHAR WIRES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,300,000.00","653,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","322 URLA INDUSTRIAL AREA RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U31300CT1986PTC003504","29-07-1986","SONA WIRES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","40,000,000.00","31,780,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","269-305, URLA INDUSTRIAL AREA RAIPUR Chhattisgarh INDIA 493221","Indian Non-Government Company"
"U31300CT1987PTC004181","15-10-1987","DEEPAK ISPAT UDYOG PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","400","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","3/12, PARK STREET, CHOUBE COLONY RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U31300CT1988PTC004303","5-01-1988","KWALITY METAL CRAFT PVT LTD","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,389,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","D-8, Rishabh Complex, M.G. Road, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U31300CT1989PTC005131","10-03-1989","BHILAI CONDUCTORS PVT LTD","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,999,000.00","Chhattisgarh","RoC-Chhattisgarh","Manufacturing (Machinery & Equipments)","74-A, AKASH GANGA COMPLEX,SUPELA BHILAI Chhattisgarh INDIA 490023","Indian Non-Government Company"
